UF,indice_pim_sem_ajuste,indice_pim _com_ajuste_sazonal,Segmentação,mês,ano
São Paulo,121.33567,125.0389539,Confecção de artigos do vestuário e acessórios,6,2019
São Paulo,114.25242,102.4659793,Confecção de artigos do vestuário e acessórios,11,2022
São Paulo,74.42654,101.3592222,Confecção de artigos do vestuário e acessórios,12,2023
São Paulo,101.89794,99.24767178,Confecção de artigos do vestuário e acessórios,6,2022
São Paulo,63.71129,87.24973657,Confecção de artigos do vestuário e acessórios,12,2021
São Paulo,101.20416,94.3421514,Confecção de artigos do vestuário e acessórios,11,2024
São Paulo,146.6488,130.4886222,Confecção de artigos do vestuário e acessórios,10,2015
São Paulo,176.78657,162.4855061,Confecção de artigos do vestuário e acessórios,9,2014
São Paulo,140.82855,126.8706569,Confecção de artigos do vestuário e acessórios,10,2017
São Paulo,77.72687,101.4389282,Confecção de artigos do vestuário e acessórios,12,2022
São Paulo,174.15632,164.6120986,Confecção de artigos do vestuário e acessórios,9,2012
São Paulo,126.44298,122.0222008,Confecção de artigos do vestuário e acessórios,4,2018
São Paulo,133.05897,124.0254393,Confecção de artigos do vestuário e acessórios,4,2016
São Paulo,101.497,97.41985021,Confecção de artigos do vestuário e acessórios,6,2023
São Paulo,105.98871,122.100303,Confecção de artigos do vestuário e acessórios,2,2021
São Paulo,83.1679,99.70010906,Confecção de artigos do vestuário e acessórios,2,2023
São Paulo,134.55119,125.9345408,Confecção de artigos do vestuário e acessórios,3,2016
São Paulo,93.75957,127.3457984,Confecção de artigos do vestuário e acessórios,12,2017
São Paulo,128.11739,115.1586592,Confecção de artigos do vestuário e acessórios,7,2019
São Paulo,111.02808,101.4288145,Confecção de artigos do vestuário e acessórios,9,2020
São Paulo,120.29875,130.1319722,Confecção de artigos do vestuário e acessórios,2,2016
São Paulo,109.44753,99.8747628,Confecção de artigos do vestuário e acessórios,9,2022
São Paulo,117.40636,116.4214686,Confecção de artigos do vestuário e acessórios,6,2018
São Paulo,105.15496,116.6736824,Confecção de artigos do vestuário e acessórios,2,2020
São Paulo,98.73208,98.76132308,Confecção de artigos do vestuário e acessórios,4,2025
São Paulo,97.47217,86.55694113,Confecção de artigos do vestuário e acessórios,3,2021
São Paulo,98.41685,98.43653613,Fabricação de produtos têxteis,11,2019
São Paulo,97.41942,107.3857125,Fabricação de produtos têxteis,1,2024
São Paulo,81.16494,79.67649723,Fabricação de produtos têxteis,5,2021
São Paulo,114.28324,111.1636013,Fabricação de produtos têxteis,2,2024
São Paulo,93.73416,88.56955867,Fabricação de produtos têxteis,5,2015
São Paulo,91.46244,96.51176325,Fabricação de produtos têxteis,2,2015
São Paulo,83.367,77.22301579,Fabricação de produtos têxteis,7,2021
São Paulo,114.65833,108.988419,Fabricação de produtos têxteis,7,2012
São Paulo,98.6298,87.37378266,Fabricação de produtos têxteis,3,2021
São Paulo,104.27042,93.64740443,Fabricação de produtos têxteis,10,2019
São Paulo,114.36998,102.7063167,Fabricação de produtos têxteis,3,2012
São Paulo,89.36973,83.69265103,Fabricação de produtos têxteis,7,2015
São Paulo,96.57164,110.3328685,Fabricação de produtos têxteis,1,2012
São Paulo,96.99139,97.63580193,Fabricação de produtos têxteis,4,2015
São Paulo,67.62462,92.21229991,Fabricação de produtos têxteis,12,2019
São Paulo,79.59422,78.36817127,Fabricação de produtos têxteis,4,2021
São Paulo,111.62594,102.0261592,Fabricação de produtos têxteis,8,2022
São Paulo,105.66762,110.7936767,Fabricação de produtos têxteis,2,2012
São Paulo,88.58957,85.39781189,Fabricação de produtos têxteis,6,2015
São Paulo,119.2112,108.2105141,Fabricação de produtos têxteis,5,2012
São Paulo,119.86696,108.7130811,Fabricação de produtos têxteis,3,2023
São Paulo,117.44954,111.5635938,Fabricação de produtos têxteis,5,2023
São Paulo,148.18975,142.0969015,Fabricação de produtos têxteis,8,2025
São Paulo,106.57498,96.12334759,Fabricação de produtos têxteis,3,2015
São Paulo,105.12241,105.9343107,Fabricação de produtos têxteis,2,2023
São Paulo,103.31619,105.4442888,Fabricação de produtos têxteis,4,2012
São Paulo,103.11632,107.0635605,Fabricação de produtos têxteis,4,2023
São Paulo,111.5567,109.8995429,Fabricação de produtos têxteis,6,2012
São Paulo,82.18005,80.28465285,Fabricação de produtos têxteis,6,2021
São Paulo,92.36568,94.15690437,Fabricação de produtos têxteis,2,2020
São Paulo,32.5127,31.22982407,Fabricação de produtos têxteis,5,2020
São Paulo,112.33057,103.1632223,Fabricação de produtos têxteis,5,2014
São Paulo,115.29467,111.5095078,Fabricação de produtos têxteis,9,2023
São Paulo,111.21402,108.3133164,Fabricação de produtos têxteis,9,2013
São Paulo,95.6169,90.73943773,Fabricação de produtos têxteis,9,2020
São Paulo,105.26377,101.477752,Fabricação de produtos têxteis,10,2022
São Paulo,98.43086,98.70435469,Fabricação de produtos têxteis,6,2014
São Paulo,117.98722,107.6047392,Fabricação de produtos têxteis,8,2013
São Paulo,76.96957,103.9912681,Fabricação de produtos têxteis,12,2022
São Paulo,115.34625,108.9415241,Fabricação de produtos têxteis,7,2013
São Paulo,25.39145,25.09011815,Fabricação de produtos têxteis,4,2020
São Paulo,106.92179,99.83696665,Fabricação de produtos têxteis,7,2014
São Paulo,111.09737,111.1195157,Fabricação de produtos têxteis,6,2013
São Paulo,105.94845,97.64582828,Fabricação de produtos têxteis,10,2020
São Paulo,79.56753,111.2064262,Fabricação de produtos têxteis,12,2023
São Paulo,133.98867,134.4816592,Fabricação de produtos têxteis,6,2025
São Paulo,112.86564,113.3499395,Fabricação de produtos têxteis,11,2023
São Paulo,103.94745,105.7109842,Fabricação de produtos têxteis,2,2014
São Paulo,91.04032,102.9864905,Fabricação de produtos têxteis,1,2014
São Paulo,118.93816,112.755655,Fabricação de produtos têxteis,10,2023
São Paulo,98.45793,98.79038003,Fabricação de produtos têxteis,11,2022
São Paulo,57.08529,54.00694757,Fabricação de produtos têxteis,6,2020
São Paulo,78.17153,72.26066954,Fabricação de produtos têxteis,7,2020
São Paulo,107.80627,102.9185002,Fabricação de produtos têxteis,3,2014
São Paulo,72.36611,105.8436959,Fabricação de produtos têxteis,12,2013
São Paulo,140.52749,134.4868207,Fabricação de produtos têxteis,5,2025
São Paulo,108.6801,106.0334991,Fabricação de produtos têxteis,11,2013
São Paulo,103.76384,104.4010987,Fabricação de produtos têxteis,4,2014
São Paulo,88.56552,83.83222805,Fabricação de produtos têxteis,8,2020
São Paulo,124.38502,112.3036043,Fabricação de produtos têxteis,10,2013
São Paulo,86.83607,81.67161694,Fabricação de produtos têxteis,9,2021
São Paulo,119.74669,108.7448392,Fabricação de produtos têxteis,8,2012
São Paulo,118.77675,110.6894744,Fabricação de produtos têxteis,5,2013
São Paulo,133.12424,133.3191524,Fabricação de produtos têxteis,4,2025
São Paulo,72.15958,109.9591586,Fabricação de produtos têxteis,12,2012
São Paulo,67.02564,97.13399438,Fabricação de produtos têxteis,12,2014
São Paulo,147.14399,137.7250292,Fabricação de produtos têxteis,7,2025
São Paulo,89.63989,81.97301564,Fabricação de produtos têxteis,8,2021
São Paulo,104.9137,100.4534594,Fabricação de produtos têxteis,11,2012
São Paulo,118.21587,107.0681478,Fabricação de produtos têxteis,10,2012
São Paulo,84.71786,80.98134091,Fabricação de produtos têxteis,10,2021
São Paulo,94.13091,96.27829388,Fabricação de produtos têxteis,2,2021
São Paulo,108.47606,106.0381245,Fabricação de produtos têxteis,9,2012
São Paulo,113.55343,110.3961374,Fabricação de produtos têxteis,6,2023
São Paulo,82.5063,92.90752858,Fabricação de produtos têxteis,1,2020
São Paulo,86.75534,98.59755,Fabricação de produtos têxteis,1,2015
São Paulo,96.43463,110.3328933,Fabricação de produtos têxteis,1,2021
São Paulo,94.3188,105.310762,Fabricação de produtos têxteis,1,2023
São Paulo,110.18948,104.3147303,Fabricação de produtos têxteis,8,2014
São Paulo,114.4061,107.8451895,Fabricação de produtos têxteis,4,2013
São Paulo,82.89837,73.34168629,Fabricação de produtos têxteis,3,2020
São Paulo,101.62242,103.3925224,Fabricação de produtos têxteis,11,2020
São Paulo,111.03862,105.4265514,Fabricação de produtos têxteis,9,2014
São Paulo,121.23665,110.3664966,Fabricação de produtos têxteis,8,2023
São Paulo,111.78495,109.2909558,Fabricação de produtos têxteis,3,2013
São Paulo,99.63172,105.1700223,Fabricação de produtos têxteis,2,2013
São Paulo,86.82815,109.9229382,Fabricação de produtos têxteis,12,2020
São Paulo,117.70988,106.9383143,Fabricação de produtos têxteis,10,2014
São Paulo,95.26437,106.2106005,Fabricação de produtos têxteis,1,2013
São Paulo,115.98931,112.1998312,Fabricação de produtos têxteis,7,2023
São Paulo,109.8608,103.5895027,Fabricação de produtos têxteis,9,2022
São Paulo,103.16725,102.4489728,Fabricação de produtos têxteis,11,2014
São Paulo,88.68854,83.30243963,Fabricação de produtos têxteis,8,2015
São Paulo,94.97878,91.2711151,Fabricação de produtos têxteis,11,2017
São Paulo,88.21704,81.24921784,Fabricação de produtos têxteis,3,2016
São Paulo,85.53384,87.63208334,Fabricação de produtos têxteis,6,2019
São Paulo,102.38103,93.06696884,Fabricação de produtos têxteis,10,2017
São Paulo,93.76024,123.1461967,Fabricação de produtos têxteis,12,2024
São Paulo,90.75239,91.2113879,Fabricação de produtos têxteis,9,2018
São Paulo,84.44796,80.84712262,Fabricação de produtos têxteis,4,2016
São Paulo,105.32337,103.3131117,Fabricação de produtos têxteis,6,2022
São Paulo,106.16006,93.70984172,Fabricação de produtos têxteis,3,2022
São Paulo,75.95147,88.26803664,Fabricação de produtos têxteis,1,2017
São Paulo,85.59795,82.59008383,Fabricação de produtos têxteis,5,2016
São Paulo,90.51615,88.93377561,Fabricação de produtos têxteis,9,2017
São Paulo,132.92826,130.1058367,Fabricação de produtos têxteis,2,2025
São Paulo,95.9603,91.20195414,Fabricação de produtos têxteis,3,2018
São Paulo,85.70128,83.49347779,Fabricação de produtos têxteis,11,2015
São Paulo,105.16918,102.2984954,Fabricação de produtos têxteis,7,2022
São Paulo,82.94592,87.5572465,Fabricação de produtos têxteis,2,2018
São Paulo,54.3696,81.37371934,Fabricação de produtos têxteis,12,2015
São Paulo,96.4941,88.99110079,Fabricação de produtos têxteis,8,2018
São Paulo,130.0022,121.2238534,Fabricação de produtos têxteis,10,2024
São Paulo,119.92524,113.1628695,Fabricação de produtos têxteis,4,2024
São Paulo,75.83348,86.49441832,Fabricação de produtos têxteis,1,2018
São Paulo,68.96662,84.35395276,Fabricação de produtos têxteis,1,2016
São Paulo,82.12254,95.42607761,Fabricação de produtos têxteis,1,2022
São Paulo,69.98137,98.42499433,Fabricação de produtos têxteis,12,2017
São Paulo,95.93897,89.51181936,Fabricação de produtos têxteis,7,2019
São Paulo,79.4531,81.76313454,Fabricação de produtos têxteis,2,2016
São Paulo,102.31522,91.98159081,Fabricação de produtos têxteis,10,2018
São Paulo,99.11727,90.17965335,Fabricação de produtos têxteis,8,2017
São Paulo,84.18496,88.39438258,Fabricação de produtos têxteis,4,2017
São Paulo,116.11549,116.5656656,Fabricação de produtos têxteis,6,2024
São Paulo,88.19663,81.02684159,Fabricação de produtos têxteis,10,2016
São Paulo,79.09917,88.50867236,Fabricação de produtos têxteis,1,2019
São Paulo,104.40905,100.3109398,Fabricação de produtos têxteis,5,2022
São Paulo,91.34862,86.90834072,Fabricação de produtos têxteis,11,2016
São Paulo,98.78969,88.09544366,Fabricação de produtos têxteis,3,2017
São Paulo,58.92152,84.45265907,Fabricação de produtos têxteis,12,2021
São Paulo,98.7823,100.2508856,Fabricação de produtos têxteis,4,2022
São Paulo,84.55147,89.44911748,Fabricação de produtos têxteis,2,2017
São Paulo,62.96558,89.5400838,Fabricação de produtos têxteis,12,2016
São Paulo,126.05937,117.9667523,Fabricação de produtos têxteis,7,2024
São Paulo,90.0076,89.39023147,Fabricação de produtos têxteis,2,2019
São Paulo,115.1575,125.929798,Fabricação de produtos têxteis,1,2025
São Paulo,98.48951,90.87661912,Fabricação de produtos têxteis,8,2019
São Paulo,91.65637,89.72430345,Fabricação de produtos têxteis,3,2019
São Paulo,94.98547,89.22732434,Fabricação de produtos têxteis,5,2019
São Paulo,118.64545,114.1514302,Fabricação de produtos têxteis,5,2024
São Paulo,89.37635,83.31702235,Fabricação de produtos têxteis,6,2016
São Paulo,95.24007,92.59546625,Fabricação de produtos têxteis,7,2017
São Paulo,88.74417,86.79875617,Fabricação de produtos têxteis,7,2016
São Paulo,96.79018,94.1091177,Fabricação de produtos têxteis,6,2017
São Paulo,94.341,90.71405597,Fabricação de produtos têxteis,11,2018
São Paulo,95.00439,93.57097029,Fabricação de produtos têxteis,4,2019
São Paulo,94.19746,85.73567026,Fabricação de produtos têxteis,8,2016
São Paulo,126.96753,117.33022,Fabricação de produtos têxteis,8,2024
São Paulo,88.07989,83.93312125,Fabricação de produtos têxteis,9,2016
São Paulo,66.16237,93.31760257,Fabricação de produtos têxteis,12,2018
São Paulo,99.38649,91.45091692,Fabricação de produtos têxteis,5,2017
São Paulo,83.37899,82.03365153,Fabricação de produtos têxteis,11,2021
São Paulo,121.38222,118.4283989,Fabricação de produtos têxteis,9,2024
São Paulo,95.85551,97.18605273,Fabricação de produtos têxteis,2,2022
São Paulo,134.14189,129.9582301,Fabricação de produtos têxteis,3,2025
São Paulo,98.1242,96.40821796,Fabricação de produtos têxteis,9,2019
São Paulo,114.79154,113.0494928,Fabricação de produtos têxteis,3,2024
São Paulo,95.20233,92.27049076,Fabricação de produtos têxteis,4,2018
São Paulo,95.82234,90.66057253,Fabricação de produtos têxteis,7,2018
São Paulo,89.32574,78.64157806,Fabricação de produtos têxteis,10,2015
São Paulo,85.23484,81.69181522,Fabricação de produtos têxteis,9,2015
São Paulo,91.55416,83.61212782,Fabricação de produtos têxteis,5,2018
São Paulo,92.09529,91.80217549,Fabricação de produtos têxteis,6,2018
